"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-6881-5p",4.76904401926537,13.5681473809524,4.12502241978218,5.18064132724305e-05,6.5302201603904e-05,1.73050311999333
"hsa-miR-6847-5p",5.80615204385307,13.8306313636364,4.12461088509652,5.18927092835735e-05,6.53786604116168e-05,1.72901502094941
"hsa-miR-626",4.23448944565217,12.9939515887446,4.12288734794351,5.22556150905866e-05,6.5803367151109e-05,1.72278413119062
"hsa-miR-186-5p",4.29943097503748,14.7231135108225,4.12096234217947,5.26638033273405e-05,6.6284648807857e-05,1.7158275257783
"hsa-miR-4747-5p",5.58984772871064,16.6453275714286,4.11881690370467,5.31223163016463e-05,6.67958513710465e-05,1.70807758770844
"hsa-miR-412-5p",5.39091080967016,11.7433461212121,4.1188167574932,5.31223476786205e-05,6.67958513710465e-05,1.70807705966824
"hsa-miR-424-5p",5.18096810412294,11.8516871904762,4.11732012716671,5.34444522312412e-05,6.7167744302447e-05,1.70267284361119
"hsa-miR-3936",5.33506227121439,11.2661334285714,4.11385949517957,5.41963967585609e-05,6.80792176031184e-05,1.69018319529878
"hsa-miR-4420",4.96728679250375,15.0392671688312,4.11114028035431,5.47943093851855e-05,6.87964002620497e-05,1.68037566608466
"hsa-miR-4524a-5p",4.57705568463268,12.7335524718615,4.11044192576209,5.494887872207e-05,6.8956516112834e-05,1.67785776977683
"hsa-miR-7641",25.1160992913044,24.4427117056277,4.10653353092325,5.58216414375068e-05,7.0017307262982e-05,1.66377291995463
"hsa-miR-6090",1588.10115286912,1519.49086,4.1060471973307,5.5931162112301e-05,7.0120188488873e-05,1.66202110009703
"hsa-miR-411-3p",4.09460168118441,12.2569345974026,4.10065601676293,5.71590417128399e-05,7.16243520234603e-05,1.64261343948962
"hsa-miR-144-3p",4.57759404707646,15.2532467748918,4.10014490128914,5.72767763049627e-05,7.17366304408914e-05,1.64077461141526
"hsa-miR-2278",7.05275833658171,13.7653378354978,4.09981109768227,5.73537921620977e-05,7.17978252397394e-05,1.63957379989105
"hsa-miR-4713-3p",4.7715628077961,8.86203875757576,4.09890320569232,5.75637625945432e-05,7.20253162983734e-05,1.63630820920557
"hsa-miR-4488",1266.26888008208,1296.80142825108,4.09689740862861,5.8030249086423e-05,7.25733865475129e-05,1.62909576445983
"hsa-miR-141-3p",3.69980736161919,8.94975497402597,4.09611523317229,5.82131337534359e-05,7.27664171917949e-05,1.62628403663639
"hsa-miR-128-1-5p",64.8367521737631,33.7962702207792,4.09219471393981,5.91381202127965e-05,7.38864314270608e-05,1.61219765942197
"hsa-miR-3199",5.64557081521738,14.5951736926407,4.09163058649526,5.9272364826116e-05,7.40178894743369e-05,1.61017170654165
"hsa-miR-137",4.55816718020989,11.2847188484848,4.09134198908339,5.93411542001764e-05,7.4056360522622e-05,1.60913535807197
"hsa-miR-328-5p",505.106566110345,524.081421510822,4.09125771775186,5.93612552581331e-05,7.4056360522622e-05,1.60883275293527
"hsa-miR-3650",5.39244216806597,9.90276654112554,4.09056382863055,5.95270140199943e-05,7.42268389980369e-05,1.60634130873429
"hsa-miR-655-5p",4.32892507571214,13.3540367229437,4.08819321792026,6.00966485826527e-05,7.49005150956816e-05,1.59783223950321
"hsa-miR-6502-3p",4.90197526311844,8.34561044588745,4.08587443354104,6.0658853213564e-05,7.55589990486392e-05,1.58951328145602
"hsa-miR-8074",5.90992039422789,13.7610915021645,4.08577018194014,6.0684247079064e-05,7.55589990486392e-05,1.58913935942475
"hsa-miR-205-5p",5.51436809602699,15.4927867705628,4.08093053886272,6.18743148580663e-05,7.70031736886623e-05,1.57178987540599
"hsa-miR-589-3p",4.29264488575712,13.1218171341991,4.07974691084242,6.21687354332185e-05,7.73318416364425e-05,1.56754940524552
"hsa-miR-196b-5p",4.72209158455773,12.743353961039,4.07648593945355,6.29868040473731e-05,7.83112385766949e-05,1.55587208855576
"hsa-miR-762",1386.7241679973,958.622311774892,4.07493497005625,6.33794799494521e-05,7.87277461376109e-05,1.55032098043867
"hsa-miR-1273h-5p",5.62094749692653,16.3392866580087,4.07491892644931,6.33835540472609e-05,7.87277461376109e-05,1.55026356787804
"hsa-miR-4778-3p",4.40143256971514,13.6670861082251,4.07133496479815,6.42999422394891e-05,7.98270947958603e-05,1.53744310234483
"hsa-miR-335-5p",4.11039961596702,12.4415133246753,4.06790247089782,6.51894243753037e-05,8.08919864511068e-05,1.52517353032818
"hsa-miR-3176",6.18331524910045,14.0539075281385,4.06770939381288,6.52398041897184e-05,8.09151267917227e-05,1.52448363298909
"hsa-miR-548aw",4.35005325337331,13.2730209350649,4.06312542341847,6.64468550344252e-05,8.23721343401965e-05,1.50811257363008
"hsa-miR-5004-3p",5.51415387473763,11.3661018658009,4.06144207441427,6.68954312186868e-05,8.28879249794224e-05,1.50210468453441
"hsa-miR-100-5p",4.01374392818591,13.6106200519481,4.05810012197539,6.77945510377079e-05,8.39611972540822e-05,1.49018355325307
"hsa-miR-3151-5p",8.88846454985007,15.3440655930736,4.05797698190841,6.78278995442189e-05,8.39617203095913e-05,1.48974445922662
"hsa-miR-411-5p",6.07751503883058,12.4426398095238,4.05771454740674,6.78990235810944e-05,8.4008981141092e-05,1.48880870592509
"hsa-miR-4798-3p",3.96762149895053,14.1972537965368,4.05342091215371,6.90728045871747e-05,8.54198116863702e-05,1.47350642112149
"hsa-miR-4320",4.68177642773613,11.2774343116883,4.05120409282725,6.96863707032041e-05,8.61368130359527e-05,1.46561124010267
"hsa-miR-3184-3p",5.45458536296851,14.622918038961,4.05015158203346,6.9979495902546e-05,8.64572260423897e-05,1.46186403113403
"hsa-miR-519d-5p",5.26108992488756,16.5375333160173,4.04893453607978,7.03199080019365e-05,8.68190285104203e-05,1.45753207700195
"hsa-miR-1323",4.46349903455772,14.5356067619048,4.04886132202849,7.03404364323641e-05,8.68190285104203e-05,1.45727151451133
"hsa-miR-362-5p",4.68630418290855,13.5334043896104,4.04726211928026,7.0790261797475e-05,8.73319630302667e-05,1.45158109936141
"hsa-miR-3618",5.11583156904048,12.553988004329,4.04700408911779,7.08630969109352e-05,8.73795440632905e-05,1.45066313603268
"hsa-miR-4773",5.62192363455772,15.0671518744589,4.04610993712738,7.11160448819052e-05,8.76490644992065e-05,1.44748250636453
"hsa-miR-184",4.36016459070464,15.5782323593074,4.04246888891392,7.21549718173212e-05,8.88865594851058e-05,1.43453699879874
"hsa-miR-589-5p",4.00260330449775,14.792562974026,4.04198143762433,7.22951516986376e-05,8.90162418307706e-05,1.43280465773237
"hsa-miR-3168",4.25571857698651,13.3504968701299,4.0376738930269,7.35452226735826e-05,9.05117363984727e-05,1.41750398381957
"hsa-miR-490-3p",4.96854194535232,12.3444257316017,4.03394760010395,7.46431850219437e-05,9.18186791152708e-05,1.40427926487218
"hsa-miR-4532",-425.381247228786,625.081109294372,-4.03096392037063,7.55335643909886e-05,9.28691365462975e-05,1.39369766916211
"hsa-miR-944",4.98071419242878,12.8755525411255,4.02643672022503,7.6903885801529e-05,9.45083897801923e-05,1.37765485005731
"hsa-miR-3196",293.911962233583,249.164390099567,4.02499560139951,7.73450344633491e-05,9.49688934091398e-05,1.37255128107765
"hsa-miR-6742-3p",4.99486759677661,14.601137974026,4.02496934335965,7.73530947493268e-05,9.49688934091398e-05,1.37245830560265
"hsa-miR-4676-5p",5.17636445712144,12.6526564545455,4.02290717209478,7.79886106519816e-05,9.57030592697561e-05,1.36515812024751
"hsa-miR-6890-3p",6.38654861911544,19.4808561904762,4.02263685440355,7.80722840346558e-05,9.57596557423628e-05,1.36420142125866
"hsa-miR-450a-5p",4.86836028703148,14.0078744242424,4.02160615851147,7.83921072673859e-05,9.61057084287664e-05,1.36055412569943
"hsa-miR-655-3p",4.87483163980509,14.8027571861472,4.02076769528171,7.86532002370955e-05,9.63794620877432e-05,1.35758767189589
"hsa-miR-6775-5p",92.9889347754873,107.591612181818,4.01619839092615,8.00906612482662e-05,9.8093749367473e-05,1.341430987505
"hsa-miR-4694-3p",5.00455672593703,12.4959335281385,4.01498222763342,8.04774462673676e-05,9.8520157456451e-05,1.33713339883558
"hsa-miR-614",28.113906702024,53.6209865281385,4.01453687137816,8.06195301160995e-05,9.86467379059758e-05,1.3355599118618
"hsa-miR-545-5p",4.70758105044977,13.1456192424242,4.01110164653898,8.17235321441428e-05,9.99496436295272e-05,1.32342797903165
"hsa-miR-621",4.38366557128935,12.797347969697,4.01029710700321,8.19841633790527e-05,0.000100220333948506,1.32058793807446
"hsa-miR-6797-5p",7.58422564857571,20.0071676623377,4.00867806575625,8.25110517683087e-05,0.000100816091044172,1.31487417672551
"hsa-miR-1261",4.09049540194903,10.849796961039,4.00702920612943,8.30509537966404e-05,0.000101427170584978,1.30905722588821
"hsa-miR-337-5p",4.72339421401799,11.8287110779221,4.00413731727785,8.40059977770976e-05,0.000102544420455528,1.29886001723846
"hsa-miR-193a-3p",4.7174411185907,11.1454307142857,4.00285964713777,8.4431266278789e-05,0.000103014224407135,1.2943567921941
"hsa-miR-5702",5.10854356701649,13.2055904632035,3.99164184358758,8.8254009149163e-05,0.000107626840425809,1.25487216052644
"hsa-miR-4642",5.19436157113943,12.5216797402597,3.99128474483683,8.83783617972664e-05,0.000107698336003076,1.25361680695958
"hsa-miR-302a-5p",3.92242976581709,15.2926731558442,3.99123096269281,8.83971048056623e-05,0.000107698336003076,1.25342774830533
"hsa-miR-1179",4.55701630779611,13.6298661212121,3.98937988340232,8.90445121799939e-05,0.000108435294201998,1.24692204766668
"hsa-miR-3654",5.30185258530735,12.4382462683983,3.9791440914396,9.27066089438231e-05,0.000112840979860023,1.2109949139549
"hsa-miR-6744-5p",4.82340047128936,14.0259418268398,3.97709898314739,9.34552553344954e-05,0.000113697948999505,1.20382623188842
"hsa-miR-1298-5p",4.89352318373313,10.8733433203463,3.97650045833057,9.36754401738493e-05,0.000113911479467485,1.20172883525169
"hsa-miR-1-5p",7.64966634970015,10.7407493290043,3.96985892756518,9.61520473321769e-05,0.000116867359722141,1.1784733695007
"hsa-miR-3124-5p",5.16666456746627,14.4591987142857,3.9696756420697,9.62212684704555e-05,0.000116895776369539,1.17783206741096
"hsa-miR-4538",5.15798255704648,13.7696571255411,3.96562034152545,9.77649982063855e-05,0.000118714640679182,1.16364942215819
"hsa-miR-181a-3p",5.03176966191904,10.7097003246753,3.96035701477063,9.98037044235162e-05,0.000121132530356957,1.14526061549581
"hsa-miR-3128",4.17864935067467,12.1629986926407,3.95958845170965,0.000100104759609321,0.000121440122266303,1.14257720610919
"hsa-miR-630",4.29031865044977,14.0812062770563,3.95798672439919,0.000100734950175378,0.000122146515904524,1.1369862816744
"hsa-miR-4782-3p",4.43670098890555,12.516835030303,3.9544843369534,0.000102126101836879,0.000123774505553251,1.12476780478483
"hsa-miR-5089-3p",4.3418011344078,13.7140098138528,3.95201733143105,0.000103116933643721,0.000124916000376004,1.11616699095393
"hsa-miR-4653-5p",4.02001940562219,13.214367991342,3.95093170497187,0.000103555844923325,0.000125388131317416,1.11238360178458
"hsa-miR-3686",4.00409862833583,12.3945143073593,3.95078967248569,0.00010361339878058,0.000125398275695529,1.11188868757649
"hsa-miR-214-5p",5.67515677466267,13.1261114155844,3.95041002191535,0.00010376738851821,0.000125525066755899,1.11056586534784
"hsa-miR-490-5p",4.6152068077961,11.8592503246753,3.94690050125192,0.000105201212364491,0.000127199189914392,1.09834279710959
"hsa-miR-643",4.88416580644677,11.2817011428571,3.94540579220243,0.000105817576337113,0.000127883800786558,1.09313983216889
"hsa-miR-320a",9.98969674835083,16.5042382857143,3.94503630566801,0.000105970467101411,0.000128007906730742,1.09185394143605
"hsa-miR-4252",13.5215732242129,14.0138010779221,3.94463590029302,0.000106136388723488,0.000128147628430347,1.09046056431807
"hsa-miR-10a-5p",4.52437530734633,13.657582021645,3.94131290874674,0.000107522936228982,0.000129760287450972,1.0789015561564
"hsa-miR-4508",679.872712768366,931.162845212121,3.93868519535267,0.000108631534927032,0.00013103614667168,1.06976704043979
"hsa-miR-100-3p",4.45233278163418,13.4775728051948,3.93626656004976,0.000109661512147858,0.000132216007554155,1.06136398881948
"hsa-miR-3681-3p",4.99495549670165,14.2260687229437,3.93609892983274,0.000109733240132395,0.000132239963297545,1.06078175769222
"hsa-miR-513b-3p",4.80895795269865,12.8130424632035,3.92642105209236,0.000113950717174933,0.000137257595085536,1.02720394120864
"hsa-miR-6738-3p",5.21659546611694,16.223687995671,3.92564541290825,0.000114295308567451,0.000137607666122285,1.02451592772163
"hsa-miR-3116",4.70887721776611,11.7062627229437,3.92436904034756,0.000114864513845642,0.000138213530737699,1.02009360143847
"hsa-miR-3125",4.96151387938531,14.1930931385281,3.92427415591173,0.000114906935358401,0.000138213530737699,1.01976489928998
"hsa-miR-218-1-3p",4.82944944970015,12.3302939134199,3.92261278395462,0.00011565212600241,0.000139044281615344,1.01401062986786
"hsa-miR-4659b-3p",4.27586007158921,12.6329378398268,3.91885620551219,0.000117354048013486,0.000141023950251833,1.00100726560102
"hsa-miR-3667-3p",5.92773260794603,15.8966823722944,3.91364500138296,0.000119754388092445,0.000143840645141655,0.982986617279522
"hsa-miR-3117-3p",3.92914984550225,12.6981994978355,3.91128941088445,0.000120854624439247,0.000145093828775933,0.974847673996715
"hsa-miR-144-5p",4.01973968988006,13.2893055541126,3.91025726183074,0.000121339731371824,0.000145607677646189,0.971282772887244
"hsa-miR-381-3p",3.96514885037482,13.8606123549784,3.9050288059796,0.000123825609319447,0.000148520839023795,0.953236948089197
"hsa-miR-4698",7.29801118440779,16.0245617619048,3.90329114564046,0.00012466242693258,0.000149454249496041,0.947244116778157
"hsa-miR-512-5p",4.8707272637931,13.2554467316017,3.90278403474283,0.000124907649612106,0.000149677869600973,0.945495632589288
"hsa-miR-125a-5p",5.26863418523239,11.5881095757576,3.90094392299386,0.000125801317865339,0.000150677952351627,0.93915270763617
"hsa-miR-518f-3p",4.9238199101949,13.710435991342,3.9003289673464,0.000126101327029337,0.000150966377429487,0.937033514572963
"hsa-miR-27b-3p",4.2580277946027,15.9457592337662,3.89761154012123,0.000127435182652375,0.000152491654511289,0.927672486944036
"hsa-miR-659-5p",4.11963326161919,12.8858912380952,3.8960208248774,0.000128222188184262,0.000153361435211007,0.922195400203662
"hsa-miR-582-5p",4.40647211034482,14.4784110735931,3.8938633641986,0.000129296960245493,0.000154574425047355,0.914770021566261
"hsa-miR-1304-5p",4.9085541916042,11.7530344458874,3.89091942215738,0.000130777322245041,0.00015627093332936,0.904643557752264
"hsa-miR-34a-5p",4.44603788800599,12.5179643939394,3.88884160532944,0.000131831814716766,0.000157412989023469,0.897500365775159
"hsa-miR-1292-5p",5.16718714887556,13.0749186926407,3.88879309992883,0.000131856527276129,0.000157412989023469,0.897333651803792
"hsa-miR-661",4.90939704850075,16.1449592987013,3.88815210769088,0.000132183513302661,0.000157729508152451,0.895130719196003
"hsa-miR-8059",55.4925662357571,102.985304549784,3.88709449799219,0.000132724708047083,0.00015825075525005,0.891496664844238
"hsa-miR-6726-5p",132.000454276087,137.035631380952,3.88705598162983,0.000132744457050925,0.00015825075525005,0.891364334926743
"hsa-miR-580-3p",4.80267192683658,11.4183378441558,3.88287130668694,0.000134906799432462,0.00016075342923027,0.876993917760027
"hsa-miR-519c-3p",4.23517540344827,12.5801119480519,3.87425969261341,0.000139462210646554,0.00016610398745853,0.847463486941877
"hsa-miR-5000-5p",4.30866833485757,12.9094514458874,3.86806639169779,0.00014282811781724,0.000170033473591952,0.826261054881089
"hsa-miR-6816-5p",220.6104831506,130.877990974026,3.86723913818615,0.000143283496542388,0.000170495994485809,0.823431231939585
"hsa-miR-507",4.28230353328336,12.191529961039,3.86651424687395,0.000143683658877724,0.000170892411445055,0.820951997016619
"hsa-let-7f-2-3p",4.54880119512744,13.0883778528139,3.85901900297118,0.000147883839846334,0.000175805963453684,0.795340883259619
"hsa-miR-195-5p",4.23899756491754,14.1180245714286,3.85282008005368,0.000151445234689581,0.000179955893969447,0.774191977256459
"hsa-miR-622",4.04333197991004,14.1781261212121,3.85215111730974,0.00015183438755171,0.000180334274921686,0.771911443476736
"hsa-miR-6500-3p",3.45055585254872,12.8336747662338,3.85161891037588,0.000152144662566542,0.000180618663661397,0.770097364845469
"hsa-miR-7847-3p",19.9413354495502,34.7522736406926,3.85062656224361,0.000152724803553296,0.000181223010265661,0.766715433898461
"hsa-miR-3189-3p",4.1288201583958,13.3654995454545,3.85018173327727,0.000152985536727512,0.000181447962165188,0.765199699470569
"hsa-miR-299-3p",4.38868816124438,13.0498917012987,3.84667360829523,0.000155056626248589,0.000183818873516459,0.753251271535095
"hsa-miR-34c-3p",5.6889547529985,13.7597417835498,3.84612925268906,0.000155380368022637,0.000184117071774036,0.751398085358278
"hsa-miR-4666a-3p",4.13458163058471,13.633725978355,3.845224482932,0.000155919874103034,0.000184670378617547,0.748318423005225
"hsa-miR-6832-3p",4.73887106004498,16.0934508614719,3.84510349061145,0.000155992155114587,0.000184670378617547,0.747906636283115
"hsa-miR-6782-3p",7.05019701746627,16.3363186493506,3.84461113059324,0.000156286619338483,0.000184933122651105,0.746231048777679
"hsa-miR-4789-5p",4.47588029625187,14.7650268354978,3.84074089416456,0.000158619685626403,0.00018753700399119,0.73306647073827
"hsa-miR-548m",4.28140887878561,13.1836446190476,3.84071691650576,0.000158634242199607,0.00018753700399119,0.732984946962233
"hsa-miR-6784-5p",686.915869939655,469.712832857143,3.8402038308389,0.000158946034270538,0.000187818529837754,0.731240567709074
"hsa-miR-4498",9.62997080907047,21.9010126450216,3.84003593152426,0.00015904818937184,0.000187852192171465,0.730669790829836
"hsa-miR-134-5p",5.15912901761619,13.6919634112554,3.83534428044822,0.000161928010238293,0.000191165012086874,0.714729237236306
"hsa-miR-3658",4.11618475127436,12.2058407186147,3.83024571412491,0.000165113569523306,0.000194835540159384,0.697425409733399
"hsa-miR-618",4.14865822736132,12.6351365194805,3.82752004325498,0.000166840806932636,0.000196782635373831,0.688183100837972
"hsa-miR-3126-3p",4.06907440457271,14.6515497922078,3.81998809143849,0.000171703143000817,0.000202423954994028,0.662673339532184
"hsa-miR-4768-5p",4.20653305082459,13.4676226796537,3.81587691272793,0.000174413449753532,0.000205524166761325,0.648767815589571
"hsa-miR-301b-3p",4.97541705584708,10.3114193506494,3.81153753665755,0.00017731810044915,0.000208850418542879,0.634104635618673
"hsa-miR-181c-5p",3.7032156290105,15.0507754675325,3.80832872472288,0.000179495365986048,0.000211317259124849,0.623271120881034
"hsa-miR-3169",4.6962477844078,14.0546869393939,3.80625545641177,0.000180915563165073,0.000212890948809846,0.616275642936469
"hsa-miR-3591-5p",4.14792148748126,10.9068723809524,3.80383377491228,0.000182587888558744,0.000214759739771585,0.608108790390849
"hsa-miR-4451",4.25857483920539,12.5113377662338,3.80367681479111,0.000182696782757905,0.000214788748747191,0.607579616595948
"hsa-miR-146a-3p",4.74444883095952,13.0638423939394,3.80326391017695,0.000182983537067989,0.000215026737107545,0.606187645256618
"hsa-miR-3660",4.16964377901049,14.1533967272727,3.79951182239278,0.000185608879969324,0.000218011351414913,0.593544778871831
"hsa-miR-1180-3p",4.68372517683658,13.498231008658,3.79799991020285,0.000186676808267518,0.000219164761087556,0.588453392595782
"hsa-miR-4738-5p",4.94853142676162,13.6383713160173,3.78838645306157,0.000193604402482754,0.00022719006831428,0.556121416499381
"hsa-miR-6762-3p",4.91127408778111,17.0808493246753,3.78826880295573,0.000193690670005978,0.00022719006831428,0.555726179895583
"hsa-miR-4791",4.30974474692654,13.3764211818182,3.7838185194061,0.000196980690172739,0.000230942878133556,0.540783681138481
"hsa-miR-6758-3p",5.15494869175413,15.382545,3.78276980393479,0.000197763646385485,0.00023175427310799,0.537264699673343
"hsa-miR-656-3p",4.13283018208395,13.4576564891775,3.78228227637869,0.000198128628870005,0.000232075334689257,0.535629084043302
"hsa-miR-6767-5p",5.01419890449775,14.4349367748918,3.77810581171117,0.000201281503673558,0.000235660162703201,0.521624947822689
"hsa-miR-340-3p",4.38814797601199,12.5059469264069,3.77690242589742,0.000202198724824707,0.000236625400781552,0.51759238058219
"hsa-miR-4714-3p",3.81545277961019,13.7218205108225,3.77418604239273,0.000204283703368469,0.000238955708068622,0.508493868859482
"hsa-miR-553",4.30948152826087,11.7697253679654,3.77274884043794,0.00020539504358859,0.000240145511761075,0.503682288950675
"hsa-miR-4258",18.7323238296852,36.0676898268398,3.77181861866107,0.000206117397470404,0.000240879634990618,0.500568874015834
"hsa-miR-374c-3p",3.77190315944527,14.4339503766234,3.76829686344788,0.00020887399681373,0.000243989322892814,0.488787796940437
"hsa-miR-576-5p",4.39622386694153,13.628410004329,3.7677659679347,0.00020929255760431,0.000244366310389648,0.487012666665166
"hsa-miR-500a-3p",3.89778868365817,14.1869008095238,3.76426266509923,0.000212074522118943,0.000247427561271834,0.475304335855154
"hsa-miR-588",4.26276519767616,14.0232744329004,3.7642201589571,0.000212108489780482,0.000247427561271834,0.475162335412255
"hsa-miR-1322",4.29422429842579,13.0158573896104,3.76156991473459,0.000214236547693451,0.000249795700328441,0.46631143066564
"hsa-miR-6788-3p",5.01891849092954,14.7798347575758,3.75066667516383,0.000223205604402456,0.000260134502388603,0.429955888783271
"hsa-miR-6871-5p",6.0283019215892,17.0767143290043,3.74749505949335,0.000225880478860701,0.00026313166792818,0.419397906186922
"hsa-miR-1255b-2-3p",4.07052369145427,13.6629162943723,3.74622595793607,0.000226959272755672,0.000264267646359344,0.415175393979372
"hsa-miR-4459",97.2481487888306,97.7640917186147,3.74484099511533,0.000228142107497511,0.000265523676001211,0.410568824924258
"hsa-let-7d-5p",3.96295222983508,14.9937362727273,3.74110851584171,0.000231358913255419,0.000269144721168485,0.398161553804195
"hsa-miR-548au-5p",3.93244102586207,13.3986312900433,3.734704597187,0.000236978106599347,0.000275555937906218,0.376899372496449
"hsa-miR-4703-3p",3.81060261506747,14.005552017316,3.72499259923442,0.000245746540345165,0.000285621548714754,0.344714854373682
"hsa-miR-6084",4.47975353395802,13.6475772640693,3.72076423904587,0.000249659035980156,0.000290036693279908,0.330725546000614
"hsa-miR-3974",4.39162723965517,10.4580065064935,3.71948552559957,0.000250853760339709,0.0002912919348207,0.326497741425917
"hsa-miR-6752-5p",215.691868813118,169.605622601732,3.71358928233048,0.000256432878170925,0.00029763488363034,0.307019557476883
"hsa-miR-9-3p",4.12389073448276,10.7315313376623,3.71004192028383,0.000259845656287157,0.000301458791415946,0.295313981751661
"hsa-miR-554",4.78069511431784,12.9511821212121,3.70387630456738,0.000265879564403207,0.000308318730890486,0.274992132716525
"hsa-miR-139-5p",4.12071298688156,14.0269853073593,3.70332233425709,0.000266428125802819,0.000308814418544176,0.273167705475704
"hsa-miR-489-3p",4.41224796664168,12.0088191731602,3.70153557909365,0.000268204720949885,0.000310732411822902,0.267284903487488
"hsa-miR-145-3p",3.88822208890554,12.8918427965368,3.69967226969601,0.000270069337316503,0.000312750594985051,0.261152713839914
"hsa-miR-6740-3p",5.94024105262369,16.7651610865801,3.69858383453706,0.000271164187485321,0.00031387593195078,0.257571909605779
"hsa-miR-4495",4.215456158021,13.1927401125541,3.69706497314423,0.000272699000912108,0.00031550927963969,0.252576612621169
"hsa-miR-6768-3p",3.92486341701649,12.2309327099567,3.69409039090145,0.000275728594988756,0.000318869803728493,0.242798914744076
"hsa-miR-641",4.13956060667166,14.000978017316,3.6935311197565,0.000276301743533577,0.000319387781509802,0.240961318694207
"hsa-miR-218-5p",3.62057752533733,15.7994865714286,3.69255865173912,0.000277301018546005,0.000320397642633581,0.23776666632107
"hsa-miR-4273",4.03906459647676,12.2991896709957,3.68806060910721,0.000281967563628387,0.000325641887342567,0.222999802916993
"hsa-miR-3157-3p",4.34317208898051,12.6575045281385,3.68745751602725,0.000282598851039836,0.000326223209665723,0.221021082782887
"hsa-miR-20b-3p",4.11740041814093,12.0299118268398,3.68611857924259,0.000284005150316526,0.000327698250365222,0.216629113663442
"hsa-miR-3622b-5p",5.92547552871064,17.3868261385281,3.68409612747948,0.000286141871445266,0.000330014370052207,0.209997750878368
"hsa-miR-3186-5p",4.45240427991005,13.2358109090909,3.68074679306562,0.000289713818785947,0.000333982928528103,0.199022766521811
"hsa-miR-3150b-3p",5.15866042646177,14.4171576753247,3.67549822984094,0.000295395904248515,0.000340379374529468,0.18184216396312
"hsa-miR-7-5p",3.87374119355322,13.1395518658009,3.67507640031411,0.000295857108505583,0.000340756832289628,0.180462289742091
"hsa-miR-889-3p",3.81294281634183,14.1991848354978,3.6705877290529,0.000300806991424268,0.000346301502542611,0.165787758619655
"hsa-miR-7114-3p",4.95770471356821,16.2661465454545,3.66804501354293,0.000303645500215817,0.000349411563876505,0.157482041205182
"hsa-miR-4523",4.5773220203898,14.9876052683983,3.65143251260006,0.000322821019945494,0.000371309698178173,0.103342810722053
"hsa-miR-5590-3p",4.42352628935532,12.0680993116883,3.64963232959683,0.000324966111854117,0.000373608469444544,0.097489152142626
"hsa-miR-101-3p",3.95190592488756,13.8151885844156,3.64705575941724,0.000328059716912513,0.000376995168150928,0.0891153531848436
"hsa-miR-183-5p",4.08622193163419,11.6595575324675,3.64465740721497,0.000330964251450621,0.000380161640179767,0.0813254569791804
"hsa-miR-508-3p",4.21833017653673,11.7509101948052,3.63716942811789,0.000340189234110595,0.00039058196622333,0.0570335110829596
"hsa-miR-654-5p",4.71247492368815,12.8468154761905,3.63701307623179,0.000340384411517319,0.000390630175233647,0.0565267568660337
"hsa-miR-6883-5p",4.98971747376312,16.095946034632,3.63040246298551,0.000348733724785493,0.000400031938013049,0.0351186441732425
"hsa-miR-590-5p",3.66965154152923,15.1147719220779,3.62769638384439,0.000352206853994006,0.000403834297520105,0.0263650959357111
"hsa-miR-516b-5p",4.88002725682159,13.3702716666667,3.62615312442694,0.000354202110512483,0.000405939497441272,0.0213755910911848
"hsa-miR-671-3p",4.05786257263868,15.7449151125541,3.61766043225026,0.000365373924593992,0.000418555034912255,-0.00604845430890144
"hsa-miR-6507-3p",4.30230063463268,15.775155038961,3.61653118105582,0.000366884147748248,0.00042009635238349,-0.00969066845912803
"hsa-miR-320e",4.29672674625187,13.0014320822511,3.60778970928055,0.000378775008493084,0.000433517177584095,-0.0378507623108453
"hsa-miR-3065-5p",6.10971823965517,13.2230558181818,3.60272306957573,0.000385832073425922,0.000441396046314985,-0.0541449673282388
"hsa-miR-1178-3p",4.66354493755622,10.424618965368,3.60137860274422,0.00038772537163599,0.000443363093126356,-0.0584653353959821
"hsa-miR-6795-5p",9.03543108943028,25.0390193809524,3.59716164002968,0.000393720606371408,0.000450016829335316,-0.0720070290851922
"hsa-miR-548ad-3p",3.60079747466266,14.4856566103896,3.59676194735946,0.000394293348328814,0.000450469551182113,-0.0732898094470222
"hsa-miR-1252-5p",4.36054703695652,11.7427506450216,3.59470582434986,0.000397252085602947,0.000453646582305202,-0.0798867668267906
"hsa-miR-4280",4.71997291701649,13.3519984761905,3.59074973783153,0.0004030036722049,0.000460008667915173,-0.0925702376940079
"hsa-miR-6776-3p",4.89879117938531,15.4917252251082,3.58862644813698,0.000406122832881141,0.000463361621408013,-0.0993725318077354
"hsa-miR-376a-2-5p",3.31920932121439,13.3378518354978,3.58533229068533,0.000411006983909168,0.000468724422615554,-0.109918817822373
"hsa-miR-6133",4.96975644917541,14.0810891688312,3.5833515378911,0.000413970316601403,0.00047189285084201,-0.116256083377816
"hsa-miR-4504",3.67228137473763,13.2665858787879,3.58191822168341,0.000416127161793227,0.00047413952751239,-0.120839928883164
"hsa-miR-200b-3p",4.11059243583209,11.701047047619,3.57979014727222,0.00041934896752903,0.000477597082268435,-0.12764265611249
"hsa-miR-1277-5p",3.86692617713643,13.6129185108225,3.57861596252613,0.000421136651220864,0.000479418955630894,-0.131394586877061
